resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId
12342,510,152,51,4,21,0,7,-1,-1,-1,83
12343,510,119,21,11,22,0,6,-1,-1,-1,3
12344,510,206,25,20,23,0,0,-1,-1,-1,3
12345,510,191,25,24,24,0,0,-1,-1,-1,3
12346,510,176,54,0,25,0,0,-1,-1,-1,81
12347,510,222,6,0,26,0,0,-1,-1,-1,81
12348,510,211,3,0,27,0,0,-1,-1,-1,81
12349,510,214,3,0,28,0,0,-1,-1,-1,81
12350,511,178,3,5,1,900,59,5676050,-1,-1,1
12351,511,199,3,3,2,600,59,5680260,-1,-1,1
12352,511,202,27,7,3,400,59,5688620,-1,-1,1
12353,511,173,32,4,4,300,59,5705740,-1,-1,1
12354,511,172,27,12,5,200,58,-1,-1,-1,11
12355,511,207,32,11,6,100,58,-1,-1,-1,11
12356,511,163,4,6,7,0,58,-1,-1,-1,11
12357,511,176,54,17,8,0,57,-1,-1,-1,12
12358,511,211,3,15,9,0,57,-1,-1,-1,12
12359,511,177,56,14,10,0,57,-1,-1,-1,12
12360,511,222,6,23,11,0,56,-1,-1,-1,13
12361,511,187,1,9,12,0,50,-1,-1,-1,19
12362,511,203,6,18,13,0,49,-1,-1,-1,3
12363,511,197,25,22,14,0,40,-1,-1,-1,62
12364,511,200,21,24,15,0,36,-1,-1,-1,7
12365,511,152,51,1,16,0,31,-1,-1,-1,10
12366,511,137,34,2,17,0,25,-1,-1,-1,20
12367,511,212,34,8,18,0,20,-1,-1,-1,5
12368,511,158,45,16,19,0,20,-1,-1,-1,22
12369,511,119,21,20,20,0,16,-1,-1,-1,20
12370,511,136,57,25,21,0,16,-1,-1,-1,38
12371,511,224,56,19,22,0,15,-1,-1,-1,22
12372,511,206,25,21,23,0,3,-1,-1,-1,20
12373,511,110,51,10,24,0,2,-1,-1,-1,3
12374,511,117,1,13,25,0,0,-1,-1,-1,54
12375,511,191,25,0,26,0,0,-1,-1,-1,81
12376,511,209,3,0,27,0,0,-1,-1,-1,81
12377,512,172,27,1,1,900,53,5763210,-1,-1,1
12378,512,199,32,3,2,600,53,5778150,-1,-1,1
12379,512,187,1,6,3,400,53,5852020,-1,-1,1
12380,512,221,27,2,4,300,53,5864930,-1,-1,1
12381,512,207,32,7,5,200,52,-1,-1,-1,11
12382,512,224,56,11,6,100,52,-1,-1,-1,11
12383,512,173,58,16,7,0,52,-1,-1,-1,11
12384,512,200,21,14,8,0,51,-1,-1,-1,12
12385,512,178,3,15,9,0,51,-1,-1,-1,12
12386,512,223,3,17,10,0,51,-1,-1,-1,12
12387,512,206,57,24,11,0,51,-1,-1,-1,12
12388,512,203,6,10,12,0,48,-1,-1,-1,5
12389,512,212,32,19,13,0,46,-1,-1,-1,22
12390,512,136,58,21,14,0,42,-1,-1,-1,7
12391,512,231,59,18,15,0,41,-1,-1,-1,10
12392,512,197,25,4,16,0,15,-1,-1,-1,5
12393,512,219,4,12,17,0,15,-1,-1,-1,5
12394,512,182,204,23,18,0,8,-1,-1,-1,69
12395,512,163,4,25,19,0,6,-1,-1,-1,5
12396,512,222,6,5,20,0,0,-1,-1,-1,4
12397,512,202,25,8,21,0,0,-1,-1,-1,4
12398,512,175,1,9,22,0,0,-1,-1,-1,4
12399,512,137,204,20,23,0,0,-1,-1,-1,4
12400,512,232,60,22,24,0,0,-1,-1,-1,4
12401,512,119,21,13,25,0,0,-1,-1,-1,3
12402,512,233,54,0,26,0,0,-1,-1,-1,54
12403,513,172,27,1,1,900,40,6009640,-1,-1,1
12404,513,221,27,2,2,600,40,6014920,-1,-1,1
12405,513,199,32,3,3,400,40,6053780,-1,-1,1
12406,513,202,25,8,4,300,40,6095520,-1,-1,1
12407,513,203,6,5,5,200,39,-1,-1,-1,11
12408,513,222,6,6,6,100,39,-1,-1,-1,11
12409,513,200,21,19,7,0,39,-1,-1,-1,11
12410,513,187,1,14,8,0,39,-1,-1,-1,11
12411,513,119,21,16,9,0,39,-1,-1,-1,11
12412,513,219,4,7,10,0,39,-1,-1,-1,11
12413,513,224,56,9,11,0,39,-1,-1,-1,11
12414,513,173,58,20,12,0,39,-1,-1,-1,11
12415,513,206,57,23,13,0,39,-1,-1,-1,11
12416,513,136,58,21,14,0,39,-1,-1,-1,11
12417,513,223,3,17,15,0,38,-1,-1,-1,12
12418,513,178,3,13,16,0,33,-1,-1,-1,69
12419,513,233,54,24,17,0,31,-1,-1,-1,38
12420,513,163,4,11,18,0,28,-1,-1,-1,20
12421,513,231,59,10,19,0,7,-1,-1,-1,38
12422,513,175,1,18,20,0,7,-1,-1,-1,4
12423,513,182,204,12,21,0,5,-1,-1,-1,6
12424,513,137,204,22,22,0,5,-1,-1,-1,3
12425,513,207,32,4,23,0,2,-1,-1,-1,95
12426,513,197,25,15,24,0,0,-1,-1,-1,10
12427,513,212,32,0,25,0,0,-1,-1,-1,81
12428,513,232,60,0,26,0,0,-1,-1,-1,81
12429,514,203,6,3,1,900,78,6109960,-1,-1,1
12430,514,222,6,2,2,600,78,6113380,-1,-1,1
12431,514,197,25,9,3,400,78,6132070,-1,-1,1
12432,514,207,32,8,4,300,78,6137840,-1,-1,1
12433,514,199,32,11,5,200,78,6176930,-1,-1,1
12434,514,182,204,4,6,100,77,-1,-1,-1,11
12435,514,137,204,12,7,0,77,-1,-1,-1,11
12436,514,231,59,13,8,0,77,-1,-1,-1,11
12437,514,223,3,22,9,0,76,-1,-1,-1,12
12438,514,175,1,17,10,0,75,-1,-1,-1,13
12439,514,119,21,16,11,0,75,-1,-1,-1,13
12440,514,200,21,20,12,0,74,-1,-1,-1,14
12441,514,224,56,18,13,0,74,-1,-1,-1,14
12442,514,212,32,23,14,0,71,-1,-1,-1,5
12443,514,163,4,10,15,0,67,-1,-1,-1,27
12444,514,178,3,19,16,0,63,-1,-1,-1,22
12445,514,187,1,14,17,0,61,-1,-1,-1,80
12446,514,233,54,24,18,0,57,-1,-1,-1,3
12447,514,219,4,1,19,0,47,-1,-1,-1,5
12448,514,172,27,6,20,0,45,-1,-1,-1,3
12449,514,202,25,7,21,0,25,-1,-1,-1,37
12450,514,173,58,15,22,0,16,-1,-1,-1,3
12451,514,221,27,5,23,0,4,-1,-1,-1,3
12452,514,136,58,21,24,0,2,-1,-1,-1,3
12453,514,206,57,0,25,0,0,-1,-1,-1,81
12454,514,232,60,0,26,0,0,-1,-1,-1,81
12455,515,203,6,1,1,900,80,6625400,-1,-1,1
12456,515,222,6,3,2,600,80,6654780,-1,-1,1
12457,515,178,3,10,3,400,80,6685090,-1,-1,1
12458,515,207,32,6,4,300,80,6689730,-1,-1,1
12459,515,221,27,4,5,200,80,6708920,-1,-1,1
12460,515,197,25,7,6,100,79,-1,-1,-1,11
12461,515,173,58,20,7,0,78,-1,-1,-1,12
12462,515,137,204,12,8,0,78,-1,-1,-1,12
12463,515,200,21,13,9,0,78,-1,-1,-1,12
12464,515,202,25,17,10,0,72,-1,-1,-1,2
12465,515,212,32,23,11,0,71,-1,-1,-1,3
12466,515,206,57,24,12,0,69,-1,-1,-1,3
12467,515,187,1,18,13,0,62,-1,-1,-1,98
12468,515,233,54,21,14,0,49,-1,-1,-1,2
12469,515,223,3,15,15,0,48,-1,-1,-1,5
12470,515,136,58,14,16,0,47,-1,-1,-1,22
12471,515,119,21,9,17,0,40,-1,-1,-1,23
12472,515,199,32,2,18,0,21,-1,-1,-1,7
12473,515,224,56,16,19,0,19,-1,-1,-1,7
12474,515,232,60,22,20,0,13,-1,-1,-1,5
12475,515,172,27,5,21,0,8,-1,-1,-1,23
12476,515,231,59,8,22,0,0,-1,-1,-1,7
12477,515,182,204,11,23,0,0,-1,-1,-1,3
12478,515,175,1,19,24,0,0,-1,-1,-1,4
12479,515,163,4,0,25,0,0,-1,-1,-1,54
12480,515,219,4,0,26,0,0,-1,-1,-1,54
12481,516,221,27,2,1,900,75,5951840,-1,-1,1
12482,516,199,32,8,2,600,75,5972780,-1,-1,1
12483,516,207,32,4,3,400,75,5979150,-1,-1,1
12484,516,222,6,5,4,300,75,5980520,-1,-1,1
12485,516,197,25,12,5,200,75,5982230,-1,-1,1
12486,516,202,25,10,6,100,75,6000270,-1,-1,1
12487,516,203,6,3,7,0,75,6004150,-1,-1,1
12488,516,200,21,17,8,0,75,6026680,-1,-1,1
12489,516,163,4,11,9,0,74,-1,-1,-1,11
12490,516,119,21,16,10,0,74,-1,-1,-1,11
12491,516,224,56,19,11,0,74,-1,-1,-1,11
12492,516,136,58,24,12,0,73,-1,-1,-1,12
12493,516,175,1,20,13,0,72,-1,-1,-1,13
12494,516,233,54,21,14,0,69,-1,-1,-1,16
12495,516,182,204,6,15,0,63,-1,-1,-1,47
12496,516,212,32,23,16,0,58,-1,-1,-1,5
12497,516,178,3,13,17,0,54,-1,-1,-1,6
12498,516,173,58,22,18,0,52,-1,-1,-1,5
12499,516,223,3,14,19,0,32,-1,-1,-1,5
12500,516,231,59,15,20,0,26,-1,-1,-1,23
12501,516,219,4,9,21,0,21,-1,-1,-1,101
12502,516,187,1,18,22,0,21,-1,-1,-1,5
12503,516,172,27,1,23,0,15,-1,-1,-1,5
12504,516,137,204,7,24,0,15,-1,-1,-1,98
12505,516,206,57,0,25,0,0,-1,-1,-1,81
12506,516,232,60,0,26,0,0,-1,-1,-1,81
12507,516,234,61,0,27,0,0,-1,-1,-1,81
12508,517,222,6,7,1,900,70,5999530,-1,-1,1
12509,517,172,27,1,2,600,70,6014890,-1,-1,1
12510,517,202,25,12,3,400,70,6034700,-1,-1,1
12511,517,199,32,10,4,300,70,6046020,-1,-1,1
12512,517,119,21,16,5,200,70,6063840,-1,-1,1
12513,517,187,1,19,6,100,70,6065380,-1,-1,1
12514,517,203,6,6,7,0,69,-1,-1,-1,11
12515,517,233,54,20,8,0,69,-1,-1,-1,11
12516,517,224,56,23,9,0,68,-1,-1,-1,12
12517,517,136,58,21,10,0,68,-1,-1,-1,12
12518,517,197,25,11,11,0,67,-1,-1,-1,13
12519,517,221,27,2,12,0,46,-1,-1,-1,3
12520,517,231,59,9,13,0,40,-1,-1,-1,3
12521,517,178,3,4,14,0,39,-1,-1,-1,10
12522,517,207,32,5,15,0,27,-1,-1,-1,23
12523,517,137,204,3,16,0,23,-1,-1,-1,5
12524,517,182,204,13,17,0,23,-1,-1,-1,5
12525,517,163,4,18,18,0,22,-1,-1,-1,101
12526,517,152,51,14,19,0,21,-1,-1,-1,3
12527,517,173,58,24,20,0,21,-1,-1,-1,3
12528,517,200,21,22,21,0,17,-1,-1,-1,20
12529,517,212,32,15,22,0,13,-1,-1,-1,7
12530,517,219,4,17,23,0,13,-1,-1,-1,101
12531,517,223,3,8,24,0,1,-1,-1,-1,3
12532,517,175,1,0,25,0,0,-1,-1,-1,81
12533,517,232,60,0,26,0,0,-1,-1,-1,81
12534,517,206,57,0,27,0,0,-1,-1,-1,81
12535,517,234,61,0,28,0,0,-1,-1,-1,81
12536,518,222,6,1,1,900,76,6922480,-1,-1,1
12537,518,223,3,16,2,600,76,6922920,-1,-1,1
12538,518,199,32,11,3,400,76,6931050,-1,-1,1
12539,518,187,1,14,4,300,76,6963790,-1,-1,1
12540,518,221,27,3,5,200,75,-1,-1,-1,5
12541,518,200,21,8,6,100,69,-1,-1,-1,17
12542,518,137,204,18,7,0,68,-1,-1,-1,7
12543,518,219,4,20,8,0,68,-1,-1,-1,18
12544,518,172,27,5,9,0,55,-1,-1,-1,6
12545,518,203,6,2,10,0,54,-1,-1,-1,7
12546,518,178,3,9,11,0,43,-1,-1,-1,38
12547,518,197,25,6,12,0,34,-1,-1,-1,22
12548,518,233,54,12,13,0,30,-1,-1,-1,36
12549,518,182,204,4,14,0,21,-1,-1,-1,3
12550,518,202,25,7,15,0,21,-1,-1,-1,3
12551,518,207,32,13,16,0,21,-1,-1,-1,22
12552,518,224,56,17,17,0,17,-1,-1,-1,5
12553,518,163,4,19,18,0,8,-1,-1,-1,3
12554,518,231,59,10,19,0,4,-1,-1,-1,7
12555,518,119,21,15,20,0,4,-1,-1,-1,22
12556,518,173,58,0,21,0,0,-1,-1,-1,81
12557,518,175,1,0,22,0,0,-1,-1,-1,81
12558,518,136,58,0,23,0,0,-1,-1,-1,81
12559,518,206,57,0,24,0,0,-1,-1,-1,81
12560,518,234,60,0,25,0,0,-1,-1,-1,97
12561,519,219,4,1,1,900,80,5720420,-1,-1,1
12562,519,203,6,3,2,600,80,5735010,-1,-1,1
12563,519,163,4,2,3,400,80,5735250,-1,-1,1
12564,519,178,3,7,4,300,80,5757030,-1,-1,1
12565,519,197,25,10,5,200,80,5784930,-1,-1,1
12566,519,223,3,9,6,100,80,5785930,-1,-1,1
12567,519,222,6,5,7,0,79,-1,-1,-1,11
12568,519,172,27,8,8,0,79,-1,-1,-1,11
12569,519,177,59,16,9,0,79,-1,-1,-1,11
12570,519,175,1,20,10,0,78,-1,-1,-1,12
12571,519,187,1,15,11,0,78,-1,-1,-1,12
12572,519,212,32,23,12,0,78,-1,-1,-1,12
12573,519,199,32,13,13,0,77,-1,-1,-1,13
12574,519,119,21,19,14,0,77,-1,-1,-1,13
12575,519,200,21,22,15,0,75,-1,-1,-1,15
12576,519,173,58,24,16,0,75,-1,-1,-1,15
12577,519,152,51,17,17,0,75,-1,-1,-1,15
12578,519,136,58,21,18,0,73,-1,-1,-1,17
12579,519,202,25,11,19,0,71,-1,-1,-1,22
12580,519,224,56,18,20,0,53,-1,-1,-1,5
12581,519,137,204,4,21,0,52,-1,-1,-1,3
12582,519,207,32,12,22,0,51,-1,-1,-1,23
12583,519,235,27,14,23,0,45,-1,-1,-1,5
12584,519,182,204,6,24,0,23,-1,-1,-1,20
12585,519,233,54,0,25,0,0,-1,-1,-1,54
12586,519,236,57,0,26,0,0,-1,-1,-1,81
12587,519,232,60,0,27,0,0,-1,-1,-1,81
12588,520,223,3,4,1,900,68,5171170,-1,-1,1
12589,520,163,4,5,2,600,68,5195450,-1,-1,1
12590,520,197,25,16,3,400,67,-1,-1,-1,11
12591,520,187,1,7,4,300,67,-1,-1,-1,11
12592,520,222,6,11,5,200,67,-1,-1,-1,11
12593,520,235,27,17,6,100,67,-1,-1,-1,11
12594,520,175,1,18,7,0,66,-1,-1,-1,60
12595,520,199,32,8,8,0,66,-1,-1,-1,12
12596,520,212,32,26,9,0,66,-1,-1,-1,12
12597,520,202,25,15,10,0,66,-1,-1,-1,12
12598,520,136,58,21,11,0,65,-1,-1,-1,13
12599,520,173,58,12,12,0,65,-1,-1,-1,13
12600,520,236,57,23,13,0,65,-1,-1,-1,13
12601,520,203,6,13,14,0,63,-1,-1,-1,69
12602,520,119,21,19,15,0,45,-1,-1,-1,6
12603,520,172,27,10,16,0,44,-1,-1,-1,5
12604,520,177,59,14,17,0,44,-1,-1,-1,69
12605,520,178,3,1,18,0,38,-1,-1,-1,103
12606,520,200,21,20,19,0,37,-1,-1,-1,6
12607,520,224,56,22,20,0,25,-1,-1,-1,5
12608,520,219,4,2,21,0,21,-1,-1,-1,101
12609,520,182,204,6,22,0,12,-1,-1,-1,23
12610,520,207,32,9,23,0,3,-1,-1,-1,36
12611,520,137,204,3,24,0,1,-1,-1,-1,20
12612,520,233,54,0,25,0,0,-1,-1,-1,81
12613,520,232,60,0,26,0,0,-1,-1,-1,81
12614,521,178,3,2,1,900,45,5088830,-1,-1,1
12615,521,223,3,6,2,600,45,5091740,-1,-1,1
12616,521,172,27,3,3,400,45,5107220,-1,-1,1
12617,521,222,6,5,4,300,45,5120030,-1,-1,1
12618,521,187,1,12,5,200,45,5186630,-1,-1,1
12619,521,200,21,18,6,100,44,-1,-1,-1,11
12620,521,209,25,16,7,0,44,-1,-1,-1,11
12621,521,203,6,9,8,0,44,-1,-1,-1,11
12622,521,202,25,8,9,0,44,-1,-1,-1,11
12623,521,136,58,20,10,0,44,-1,-1,-1,11
12624,521,173,58,21,11,0,43,-1,-1,-1,12
12625,521,137,204,4,12,0,42,-1,-1,-1,5
12626,521,119,21,19,13,0,34,-1,-1,-1,27
12627,521,175,1,15,14,0,30,-1,-1,-1,22
12628,521,177,59,17,15,0,29,-1,-1,-1,5
12629,521,182,204,7,16,0,27,-1,-1,-1,5
12630,521,235,27,14,17,0,24,-1,-1,-1,27
12631,521,212,32,24,18,0,22,-1,-1,-1,64
12632,521,207,32,11,19,0,16,-1,-1,-1,7
12633,521,163,4,10,20,0,9,-1,-1,-1,27
12634,521,219,4,1,21,0,7,-1,-1,-1,20
12635,521,224,56,22,22,0,4,-1,-1,-1,10
12636,521,199,32,13,23,0,1,-1,-1,-1,3
12637,521,233,54,23,24,0,0,-1,-1,-1,22
12638,521,236,57,0,25,0,0,-1,-1,-1,81
12639,521,232,60,0,26,0,0,-1,-1,-1,81
12640,522,178,3,2,1,900,54,5258010,-1,-1,1
12641,522,203,6,5,2,600,54,5294060,-1,-1,1
12642,522,172,27,8,3,400,54,5304780,-1,-1,1
12643,522,222,6,9,4,300,54,5305220,-1,-1,1
12644,522,223,3,6,5,200,54,5306930,-1,-1,1
12645,522,163,4,1,6,100,53,-1,-1,-1,11
12646,522,202,25,10,7,0,53,-1,-1,-1,11
12647,522,206,25,11,8,0,53,-1,-1,-1,11
12648,522,187,1,16,9,0,53,-1,-1,-1,11
12649,522,175,1,14,10,0,53,-1,-1,-1,11
12650,522,182,204,4,11,0,45,-1,-1,-1,5
12651,522,236,57,24,12,0,42,-1,-1,-1,22
12652,522,119,21,13,13,0,34,-1,-1,-1,22
12653,522,173,58,22,14,0,34,-1,-1,-1,5
12654,522,137,204,7,15,0,32,-1,-1,-1,5
12655,522,233,54,18,16,0,28,-1,-1,-1,5
12656,522,235,27,21,17,0,26,-1,-1,-1,5
12657,522,199,32,17,18,0,22,-1,-1,-1,64
12658,522,219,4,3,19,0,16,-1,-1,-1,6
12659,522,177,59,19,20,0,15,-1,-1,-1,10
12660,522,224,56,12,21,0,15,-1,-1,-1,23
12661,522,136,58,23,22,0,3,-1,-1,-1,3
12662,522,200,21,20,23,0,1,-1,-1,-1,5
12663,522,207,32,15,24,0,0,-1,-1,-1,8
12664,522,212,32,0,25,0,0,-1,-1,-1,81
12665,522,232,60,0,26,0,0,-1,-1,-1,81
12666,523,178,3,2,1,900,75,6079775,-1,-1,1
12667,523,222,6,5,2,600,75,6101558,-1,-1,1
12668,523,172,27,7,3,400,75,6143028,-1,-1,1
12669,523,137,204,11,4,300,74,-1,-1,-1,11
12670,523,235,27,20,5,200,74,-1,-1,-1,11
12671,523,200,21,18,6,100,73,-1,-1,-1,12
12672,523,212,32,24,7,0,73,-1,-1,-1,12
12673,523,202,25,10,8,0,51,-1,-1,-1,22
12674,523,203,6,6,9,0,49,-1,-1,-1,27
12675,523,173,58,22,10,0,40,-1,-1,-1,7
12676,523,177,59,8,11,0,33,-1,-1,-1,5
12677,523,219,4,4,12,0,26,-1,-1,-1,8
12678,523,187,1,12,13,0,22,-1,-1,-1,5
12679,523,197,25,16,14,0,20,-1,-1,-1,20
12680,523,233,54,15,15,0,19,-1,-1,-1,7
12681,523,136,58,23,16,0,12,-1,-1,-1,6
12682,523,207,32,17,17,0,9,-1,-1,-1,22
12683,523,119,21,19,18,0,7,-1,-1,-1,23
12684,523,175,1,14,19,0,6,-1,-1,-1,5
12685,523,182,204,9,20,0,4,-1,-1,-1,54
12686,523,224,56,21,21,0,2,-1,-1,-1,10
12687,523,199,32,13,22,0,1,-1,-1,-1,22
12688,523,163,4,1,23,0,1,-1,-1,-1,22
12689,523,223,3,3,24,0,0,-1,-1,-1,3
12690,523,236,57,0,25,0,0,-1,-1,-1,81
12691,523,232,60,0,26,0,0,-1,-1,-1,81
12692,524,222,6,3,1,900,50,4920220,-1,-1,1
12693,524,203,6,5,2,600,50,4920680,-1,-1,1
12694,524,223,3,6,3,400,50,4925000,-1,-1,1
12695,524,182,204,9,4,300,50,4974620,-1,-1,1
12696,524,207,32,10,5,200,50,4979920,-1,-1,1
12697,524,197,25,16,6,100,50,4981770,-1,-1,1
12698,524,199,32,13,7,0,50,5004360,-1,-1,1
12699,524,224,56,20,8,0,49,-1,-1,-1,11
12700,524,178,3,4,9,0,49,-1,-1,-1,11
12701,524,202,25,12,10,0,49,-1,-1,-1,11
12702,524,233,54,15,11,0,49,-1,-1,-1,11
12703,524,230,51,22,12,0,49,-1,-1,-1,11
12704,524,119,21,17,13,0,47,-1,-1,-1,13
12705,524,219,4,1,14,0,45,-1,-1,-1,5
12706,524,172,27,7,15,0,41,-1,-1,-1,5
12707,524,177,59,23,16,0,41,-1,-1,-1,5
12708,524,235,27,11,17,0,40,-1,-1,-1,5
12709,524,173,58,24,18,0,33,-1,-1,-1,8
12710,524,152,51,18,19,0,28,-1,-1,-1,20
12711,524,163,4,2,20,0,13,-1,-1,-1,5
12712,524,187,1,19,21,0,13,-1,-1,-1,3
12713,524,175,1,14,22,0,3,-1,-1,-1,5
12714,524,200,21,21,23,0,3,-1,-1,-1,22
12715,524,137,204,8,24,0,1,-1,-1,-1,3
12716,524,136,58,0,25,0,0,-1,-1,-1,81
12717,524,176,57,0,26,0,0,-1,-1,-1,81
12718,524,232,60,0,27,0,0,-1,-1,-1,81
12719,524,212,62,0,28,0,0,-1,-1,-1,81
12720,525,178,3,1,1,900,72,6726892,-1,-1,1
12721,525,203,6,2,2,600,72,6727972,-1,-1,1
12722,525,223,3,3,3,400,72,6800548,-1,-1,1
12723,525,222,6,9,4,300,71,-1,-1,-1,11
12724,525,202,25,6,5,200,71,-1,-1,-1,11
12725,525,187,1,17,6,100,70,-1,-1,-1,12
12726,525,217,182,17,7,0,68,-1,-1,-1,14
12727,525,224,56,15,8,0,67,-1,-1,-1,15
12728,525,136,58,21,9,0,67,-1,-1,-1,15
12729,525,207,32,10,10,0,66,-1,-1,-1,60
12730,525,137,182,4,11,0,61,-1,-1,-1,6
12731,525,230,51,18,12,0,52,-1,-1,-1,69
12732,525,235,27,16,13,0,47,-1,-1,-1,6
12733,525,197,25,13,14,0,33,-1,-1,-1,5
12734,525,206,25,24,15,0,28,-1,-1,-1,5
12735,525,212,62,22,16,0,26,-1,-1,-1,83
12736,525,219,4,7,17,0,24,-1,-1,-1,23
12737,525,173,58,23,18,0,24,-1,-1,-1,80
12738,525,199,32,11,19,0,23,-1,-1,-1,22
12739,525,119,21,14,20,0,20,-1,-1,-1,20
12740,525,175,1,20,21,0,19,-1,-1,-1,5
12741,525,163,4,8,22,0,14,-1,-1,-1,3
12742,525,233,54,12,23,0,14,-1,-1,-1,3
12743,525,172,27,5,24,0,10,-1,-1,-1,5
12744,525,200,21,0,25,0,0,-1,-1,-1,81
12745,525,176,57,0,26,0,0,-1,-1,-1,81
12746,525,177,59,0,27,0,0,-1,-1,-1,81
12747,525,237,56,0,28,0,0,-1,-1,-1,81
12748,525,232,60,0,29,0,0,-1,-1,-1,81
12749,525,182,182,0,30,0,0,-1,-1,-1,54
12750,526,203,6,3,1,900,59,6737734,-1,-1,1
12751,526,163,4,7,2,600,59,6786521,-1,-1,1
12752,526,202,25,10,3,400,59,6790933,-1,-1,1
12753,526,173,58,20,4,300,59,6828246,-1,-1,1
12754,526,233,54,14,5,200,59,6838993,-1,-1,1
12755,526,187,1,13,6,100,58,-1,-1,-1,11
12756,526,224,56,23,7,0,54,-1,-1,-1,15
12757,526,137,182,2,8,0,53,-1,-1,-1,7
12758,526,206,25,15,9,0,52,-1,-1,-1,20
12759,526,222,6,16,10,0,48,-1,-1,-1,27
12760,526,119,21,19,11,0,44,-1,-1,-1,22
12761,526,178,3,1,12,0,36,-1,-1,-1,36
12762,526,176,57,21,13,0,32,-1,-1,-1,5
12763,526,223,3,5,14,0,29,-1,-1,-1,3
12764,526,217,182,9,15,0,25,-1,-1,-1,20
12765,526,219,4,8,16,0,24,-1,-1,-1,5
12766,526,177,59,12,17,0,20,-1,-1,-1,3
12767,526,175,1,22,18,0,20,-1,-1,-1,5
12768,526,197,25,11,19,0,18,-1,-1,-1,3
12769,526,207,32,17,20,0,16,-1,-1,-1,6
12770,526,199,32,6,21,0,6,-1,-1,-1,20
12771,526,172,27,4,22,0,3,-1,-1,-1,20
12772,526,235,27,24,23,0,2,-1,-1,-1,20
12773,526,152,51,18,24,0,0,-1,-1,-1,20
12774,526,230,51,0,25,0,0,-1,-1,-1,81
12775,526,200,21,0,26,0,0,-1,-1,-1,81
12776,526,136,58,0,27,0,0,-1,-1,-1,81
12777,526,212,62,0,28,0,0,-1,-1,-1,81
12778,526,237,56,0,29,0,0,-1,-1,-1,81
12779,526,232,60,0,30,0,0,-1,-1,-1,81
12780,527,207,32,1,1,900,52,5824470,-1,-1,1
12781,527,182,34,5,2,600,52,5837680,-1,-1,1
12782,527,221,25,10,3,400,52,5838110,-1,-1,1
12783,527,231,1,6,4,300,52,5840520,-1,-1,1
12784,527,238,32,3,5,200,52,5899320,-1,-1,1
12785,527,175,1,9,6,100,52,5904370,-1,-1,1
12786,527,199,6,2,7,0,52,5907070,-1,-1,1
12787,527,203,6,7,8,0,52,5923350,-1,-1,1
12788,527,224,56,17,9,0,52,5925070,-1,-1,1
12789,527,222,59,15,10,0,52,5927970,-1,-1,1
12790,527,200,54,13,11,0,52,5933540,-1,-1,1
12791,527,197,54,11,12,0,51,-1,-1,-1,11
12792,527,239,1,24,13,0,51,-1,-1,-1,11
12793,527,202,25,23,14,0,51,-1,-1,-1,11
12794,527,223,58,16,15,0,51,-1,-1,-1,11
12795,527,172,27,8,16,0,50,-1,-1,-1,5
12796,527,233,58,18,17,0,50,-1,-1,-1,12
12797,527,230,63,12,18,0,50,-1,-1,-1,12
12798,527,187,34,4,19,0,41,-1,-1,-1,5
12799,527,178,3,14,20,0,36,-1,-1,-1,69
12800,527,240,57,21,21,0,35,-1,-1,-1,99
12801,527,241,57,22,22,0,28,-1,-1,-1,5
12802,527,232,60,20,23,0,9,-1,-1,-1,24
12803,527,211,63,19,24,0,4,-1,-1,-1,25
12804,527,212,32,0,25,0,0,-1,-1,-1,81
12805,527,158,55,0,26,0,0,-1,-1,-1,81
12806,527,242,64,0,27,0,0,-1,-1,-1,81
12807,528,199,6,4,1,900,63,6599860,-1,-1,1
12808,528,224,56,7,2,600,63,6648990,-1,-1,1
12809,528,182,34,10,3,400,63,6656880,-1,-1,1
12810,528,207,32,3,4,300,63,6692980,-1,-1,1
12811,528,223,58,15,5,200,62,-1,-1,-1,11
12812,528,202,25,19,6,100,62,-1,-1,-1,11
12813,528,200,54,20,7,0,62,-1,-1,-1,11
12814,528,187,34,21,8,0,61,-1,-1,-1,12
12815,528,172,27,14,9,0,61,-1,-1,-1,12
12816,528,119,21,18,10,0,59,-1,-1,-1,14
12817,528,178,3,8,11,0,58,-1,-1,-1,15
12818,528,212,32,22,12,0,40,-1,-1,-1,68
12819,528,203,6,6,13,0,35,-1,-1,-1,20
12820,528,175,1,5,14,0,34,-1,-1,-1,20
12821,528,231,1,2,15,0,25,-1,-1,-1,20
12822,528,233,58,9,16,0,25,-1,-1,-1,69
12823,528,222,59,12,17,0,16,-1,-1,-1,3
12824,528,238,32,1,18,0,15,-1,-1,-1,4
12825,528,240,57,23,19,0,13,-1,-1,-1,23
12826,528,239,1,13,20,0,11,-1,-1,-1,25
12827,528,221,25,11,21,0,8,-1,-1,-1,3
12828,528,211,63,24,22,0,5,-1,-1,-1,3
12829,528,241,57,17,23,0,0,-1,-1,-1,7
12830,528,197,54,16,24,0,0,-1,-1,-1,54
12831,528,232,60,0,25,0,0,-1,-1,-1,81
12832,528,158,55,0,26,0,0,-1,-1,-1,81
12833,528,230,63,0,27,0,0,-1,-1,-1,81
12834,528,242,64,0,28,0,0,-1,-1,-1,81
12835,529,238,32,12,1,900,78,6135767,-1,-1,1
