gameid,leagueid,hometeamid,awayteamid,year,homegoals,awaygoals
9218,1,74,75,2018,1,2
9219,1,219,227,2018,0,0
9220,1,228,92,2018,4,2
9221,1,73,72,2018,2,2
9222,1,83,81,2018,3,1
9223,1,87,220,2018,1,0
9224,1,90,78,2018,2,1
9225,1,86,80,2018,1,2
9226,1,89,82,2018,0,3
9227,1,75,87,2018,1,2
9228,1,81,229,2018,0,1
9229,1,72,219,2018,1,1
9230,1,78,74,2018,0,2
9231,1,80,73,2018,2,0
9232,1,92,89,2018,0,2
9233,1,220,228,2018,2,2
9234,1,88,86,2018,2,1
9235,1,227,83,2018,2,3
9236,1,90,82,2018,2,1
9237,1,82,87,2018,1,2
9238,1,86,83,2018,1,2
9239,1,88,228,2018,3,0
9240,1,219,78,2018,0,1
9241,1,80,227,2018,4,1
9242,1,73,75,2018,4,2
9243,1,90,89,2018,1,2
9244,1,229,92,2018,1,0
9245,1,72,81,2018,1,3
9246,1,74,220,2018,2,2
9247,1,228,90,2018,1,1
9248,1,89,229,2018,1,1
9249,1,87,74,2018,3,0
9250,1,75,219,2018,3,1
9251,1,78,86,2018,0,0
9252,1,227,88,2018,0,5
9253,1,92,73,2018,4,0
9254,1,220,82,2018,1,2
9255,1,81,80,2018,0,0
9256,1,83,72,2018,2,0
9257,1,81,89,2018,3,1
9258,1,229,74,2018,2,0
9259,1,86,75,2018,0,2
9260,1,88,220,2018,2,0
9261,1,219,82,2018,0,2
9262,1,72,228,2018,3,0
9263,1,83,90,2018,2,0
9264,1,80,87,2018,1,1
9265,1,227,92,2018,1,2
9266,1,73,78,2018,2,1
9267,1,220,81,2018,1,0
9268,1,90,73,2018,0,4
9269,1,82,227,2018,1,0
9270,1,75,72,2018,1,2
9271,1,78,229,2018,0,1
9272,1,92,219,2018,1,1
9273,1,89,86,2018,3,2
9274,1,228,83,2018,1,5
9275,1,74,80,2018,0,3
9276,1,87,88,2018,0,0
9277,1,80,89,2018,2,2
9278,1,229,90,2018,0,2
9279,1,81,82,2018,0,1
9280,1,86,220,2018,0,1
9281,1,88,92,2018,5,0
9282,1,227,228,2018,4,2
9283,1,73,74,2018,0,0
9284,1,219,87,2018,0,1
9285,1,72,78,2018,2,0
9286,1,83,75,2018,3,1
9287,1,89,72,2018,2,1
9288,1,87,227,2018,4,1
9289,1,228,73,2018,0,3
9290,1,220,229,2018,1,0
9291,1,90,219,2018,3,0
9292,1,74,86,2018,0,0
9293,1,75,81,2018,1,1
9294,1,78,83,2018,2,2
9295,1,92,80,2018,0,4
9296,1,82,88,2018,0,1
9297,1,73,89,2018,1,2
9298,1,81,92,2018,4,2
9299,1,86,90,2018,1,0
9300,1,88,74,2018,6,1
9301,1,72,220,2018,3,1
9302,1,227,75,2018,0,1
9303,1,83,87,2018,1,1
9304,1,229,82,2018,2,3
9305,1,80,78,2018,3,1
9306,1,219,228,2018,1,0
9307,1,227,220,2018,2,1
9308,1,74,90,2018,1,1
9309,1,86,73,2018,2,1
9310,1,75,92,2018,0,0
9311,1,219,81,2018,1,1
9312,1,78,82,2018,0,1
9313,1,87,228,2018,2,0
9314,1,80,72,2018,0,0
9315,1,88,89,2018,3,1
9316,1,83,229,2018,1,1
9317,1,81,88,2018,0,4
9318,1,90,87,2018,0,3
9319,1,89,78,2018,0,0
9320,1,228,74,2018,3,2
9321,1,72,227,2018,1,0
9322,1,220,75,2018,1,1
9323,1,82,80,2018,3,1
9324,1,73,83,2018,1,2
9325,1,229,219,2018,0,2
9326,1,92,86,2018,1,2
9327,1,74,89,2018,2,2
9328,1,86,81,2018,0,3
9329,1,88,73,2018,3,1
9330,1,87,72,2018,1,0
9331,1,75,90,2018,2,0
9332,1,219,220,2018,1,2
9333,1,78,92,2018,2,0
9334,1,80,228,2018,2,0
9335,1,227,229,2018,2,1
9336,1,83,82,2018,4,2
9337,1,220,78,2018,3,1
9338,1,73,219,2018,2,1
9339,1,229,80,2018,2,1
9340,1,81,227,2018,3,1
9341,1,90,88,2018,1,2
9342,1,228,75,2018,1,1
9343,1,92,87,2018,1,3
9344,1,89,83,2018,2,2
9345,1,72,86,2018,1,1
9346,1,82,74,2018,3,1
9347,1,81,78,2018,3,2
9348,1,86,229,2018,1,2
9349,1,89,228,2018,4,1
9350,1,75,82,2018,0,2
9351,1,72,90,2018,2,2
9352,1,80,88,2018,2,0
9353,1,227,74,2018,1,0
9354,1,92,220,2018,1,0
9355,1,73,87,2018,0,4
9356,1,83,219,2018,1,0
9357,1,229,73,2018,2,0
9358,1,90,227,2018,3,2
9359,1,82,92,2018,1,0
9360,1,74,83,2018,3,2
9361,1,88,72,2018,3,1
9362,1,87,89,2018,3,1
9363,1,219,86,2018,0,1
9364,1,228,81,2018,0,2
9365,1,78,75,2018,1,0
9366,1,220,80,2018,1,2
9367,1,229,87,2018,0,2
9368,1,81,90,2018,0,2
9369,1,86,228,2018,0,0
9370,1,88,78,2018,2,3
9371,1,219,74,2018,1,3
9372,1,72,82,2018,2,6
9373,1,80,75,2018,0,1
9374,1,227,89,2018,1,5
9375,1,73,220,2018,2,0
9376,1,83,92,2018,3,1
9377,1,90,80,2018,1,2
9378,1,82,73,2018,5,0
9379,1,74,81,2018,1,2
9380,1,89,219,2018,3,1
9381,1,87,86,2018,4,0
9382,1,75,88,2018,2,1
9383,1,228,229,2018,1,1
9384,1,78,227,2018,0,0
9385,1,92,72,2018,1,5
9386,1,220,83,2018,1,1
9387,1,90,86,2018,1,1
9388,1,82,229,2018,1,3
9389,1,74,88,2018,1,3
9390,1,89,73,2018,4,1
9391,1,87,83,2018,5,1
9392,1,75,227,2018,0,1
9393,1,228,219,2018,1,0
9394,1,78,80,2018,0,1
9395,1,92,81,2018,2,0
9396,1,220,72,2018,1,0
9397,1,229,78,2019,0,2
9398,1,81,220,2019,2,2
9399,1,86,89,2019,0,2
9400,1,88,87,2019,2,1
9401,1,219,92,2019,1,2
9402,1,72,75,2019,0,1
9403,1,80,74,2019,0,0
9404,1,227,82,2019,0,3
9405,1,73,90,2019,3,3
9406,1,83,228,2019,4,1
9407,1,81,83,2019,1,0
9408,1,82,89,2019,0,1
9409,1,88,229,2019,3,0
9410,1,75,74,2019,1,2
9411,1,72,73,2019,2,0
9412,1,78,90,2019,1,2
9413,1,80,86,2019,2,1
9414,1,227,219,2019,0,0
9415,1,92,228,2019,2,1
9416,1,220,87,2019,0,1
9417,1,229,75,2019,4,3
9418,1,90,92,2019,0,0
9419,1,74,72,2019,2,1
9420,1,86,227,2019,3,0
9421,1,89,220,2019,2,1
9422,1,87,78,2019,4,3
9423,1,219,88,2019,0,3
9424,1,228,82,2019,1,2
9425,1,73,81,2019,2,0
9426,1,83,80,2019,2,0
9427,1,229,81,2019,3,0
9428,1,219,72,2019,0,1
9429,1,228,220,2019,4,2
9430,1,73,80,2019,4,0
9431,1,83,227,2019,2,1
9432,1,89,92,2019,2,2
9433,1,74,78,2019,1,1
9434,1,86,88,2019,2,1
9435,1,82,90,2019,2,1
9436,1,87,75,2019,1,1
9437,1,81,87,2019,1,1
9438,1,82,86,2019,1,0
9439,1,88,83,2019,3,1
9440,1,75,89,2019,0,1
9441,1,72,229,2019,1,3
9442,1,78,228,2019,2,0
9443,1,80,219,2019,5,0
9444,1,227,73,2019,2,0
9445,1,92,74,2019,1,1
9446,1,220,90,2019,0,0
9447,1,228,89,2019,0,3
9448,1,78,81,2019,1,1
9449,1,220,92,2019,1,3
9450,1,229,86,2019,1,1
9451,1,90,72,2019,1,0
9452,1,82,75,2019,3,1
9453,1,74,227,2019,1,2
9454,1,88,80,2019,6,0
9455,1,87,73,2019,3,0
9456,1,219,83,2019,1,2
9457,1,81,228,2019,3,1
9458,1,86,219,2019,2,0
9459,1,89,87,2019,0,0
9460,1,75,78,2019,1,4
9461,1,72,88,2019,0,2
9462,1,80,220,2019,3,0
9463,1,227,90,2019,1,5
9464,1,92,82,2019,2,1
9465,1,73,229,2019,1,1
9466,1,83,74,2019,2,0
9467,1,75,220,2019,2,1
9468,1,219,229,2019,1,0
9469,1,227,72,2019,0,3
9470,1,83,73,2019,5,1
9471,1,78,89,2019,1,3
9472,1,74,228,2019,2,0
9473,1,86,92,2019,2,0
9474,1,80,82,2019,2,0
9475,1,88,81,2019,1,0
9476,1,87,90,2019,5,0
9477,1,229,227,2019,2,0
9478,1,81,86,2019,2,0
9479,1,90,75,2019,2,1
9480,1,82,83,2019,1,1
9481,1,89,74,2019,3,2
9482,1,228,80,2019,1,2
9483,1,72,87,2019,0,0
9484,1,92,78,2019,1,3
9485,1,220,219,2019,1,0
9486,1,73,88,2019,0,1
9487,1,74,82,2019,2,1
9488,1,86,72,2019,3,2
9489,1,88,90,2019,3,1
9490,1,87,92,2019,4,2
9491,1,75,228,2019,3,1
9492,1,219,73,2019,0,2
9493,1,78,220,2019,1,2
9494,1,80,229,2019,1,1
9495,1,227,81,2019,2,0
9496,1,83,89,2019,2,0
9497,1,229,83,2019,3,1
9498,1,81,219,2019,4,3
9499,1,90,74,2019,1,1
9500,1,82,78,2019,2,0
9501,1,89,88,2019,0,2
9502,1,228,87,2019,1,2
9503,1,72,80,2019,2,0
9504,1,92,75,2019,1,2
9505,1,220,227,2019,0,2
9506,1,73,86,2019,2,2
9507,1,83,86,2019,2,0
9508,1,81,72,2019,0,2
9509,1,89,90,2019,2,1
9510,1,87,82,2019,2,1
9511,1,75,73,2019,2,0
9512,1,228,88,2019,0,2
9513,1,78,219,2019,2,0
9514,1,227,80,2019,1,2
9515,1,92,229,2019,2,0
9516,1,220,74,2019,0,1
9517,1,229,89,2019,2,1
9518,1,90,228,2019,4,1
9519,1,82,220,2019,1,0
9520,1,74,87,2019,1,3
9521,1,86,78,2019,0,1
9522,1,88,227,2019,2,0
9523,1,219,75,2019,1,4
9524,1,72,83,2019,1,0
9525,1,80,81,2019,2,0
9526,1,73,92,2019,1,3
9527,1,90,83,2019,0,1
9528,1,82,219,2019,4,0
9529,1,74,229,2019,3,1
9530,1,89,81,2019,2,1
9531,1,87,80,2019,2,0
9532,1,75,86,2019,0,1
9533,1,228,72,2019,2,0
9534,1,78,88,2019,1,3
9535,1,92,227,2019,2,0
9536,1,220,73,2019,0,5
9537,1,229,220,2019,0,0
9538,1,81,75,2019,2,2
9539,1,86,74,2019,3,1
9540,1,88,82,2019,1,0
9541,1,219,90,2019,1,2
9542,1,72,89,2019,4,0
9543,1,80,92,2019,2,2
9544,1,227,87,2019,0,2
9545,1,73,228,2019,0,1
9546,1,83,78,2019,2,3
9547,1,90,229,2019,1,2
9548,1,82,81,2019,0,1
9549,1,74,73,2019,3,3
9550,1,89,80,2019,1,1
9551,1,87,219,2019,5,0
9552,1,75,83,2019,3,0
9553,1,228,227,2019,1,0
9554,1,78,72,2019,0,0
9555,1,92,88,2019,0,1
9556,1,220,86,2019,1,1
9557,1,229,228,2019,1,0
9558,1,81,74,2019,3,0
9559,1,86,87,2019,2,3
9560,1,88,75,2019,1,0
9561,1,219,89,2019,1,1
9562,1,72,92,2019,2,0
9563,1,80,90,2019,3,0
9564,1,227,78,2019,2,3
9565,1,73,82,2019,1,0
9566,1,83,220,2019,1,1
9567,1,90,81,2019,1,4
9568,1,82,72,2019,2,2
9569,1,74,219,2019,1,1
9570,1,89,227,2019,0,2
9571,1,87,229,2019,2,0
9572,1,75,80,2019,0,0
9573,1,228,86,2019,0,4
9574,1,78,73,2019,5,3
9575,1,92,83,2019,1,3
9576,1,220,88,2019,1,4
9577,2,109,98,2018,2,3
9578,2,96,105,2018,1,2
9579,2,113,95,2018,0,1
9580,2,102,110,2018,1,1
9581,2,111,101,2018,2,1
9582,2,230,99,2018,2,2
9583,2,104,106,2018,1,0
9584,2,108,116,2018,2,0
9585,2,97,221,2018,0,1
9586,2,107,112,2018,4,0
9587,2,98,96,2018,2,0
9588,2,105,111,2018,3,2
9589,2,221,230,2018,1,0
9590,2,99,102,2018,1,0
9591,2,116,104,2018,2,2
9592,2,110,109,2018,6,1
9593,2,112,97,2018,0,0
9594,2,101,108,2018,2,1
9595,2,106,113,2018,2,2
9596,2,95,107,2018,3,3
9597,2,111,95,2018,2,1
9598,2,97,106,2018,0,3
9599,2,230,98,2018,1,2
9600,2,110,99,2018,1,0
9601,2,96,112,2018,1,0
9602,2,109,108,2018,0,0
9603,2,107,116,2018,0,1
9604,2,102,105,2018,3,0
9605,2,104,101,2018,5,3
9606,2,113,221,2018,1,0
9607,2,116,111,2018,1,1
9608,2,108,96,2018,0,1
9609,2,112,102,2018,0,5
9610,2,101,97,2018,1,0
9611,2,106,230,2018,0,1
9612,2,98,104,2018,2,1
9613,2,105,110,2018,1,0
9614,2,95,109,2018,2,2
9615,2,221,107,2018,2,0
9616,2,99,113,2018,1,1
9617,2,97,95,2018,2,0
9618,2,109,99,2018,0,2
9619,2,110,221,2018,3,0
9620,2,112,98,2018,0,2
9621,2,96,101,2018,4,1
9622,2,111,107,2018,2,2
9623,2,230,116,2018,2,0
9624,2,102,106,2018,0,1
9625,2,104,108,2018,3,1
9626,2,113,105,2018,1,3
9627,2,107,113,2018,0,0
9628,2,116,102,2018,0,0
9629,2,108,111,2018,1,1
9630,2,101,109,2018,2,0
9631,2,106,110,2018,2,1
9632,2,98,97,2018,2,0
9633,2,105,230,2018,3,0
9634,2,95,112,2018,4,0
9635,2,221,104,2018,0,2
9636,2,99,96,2018,1,2
9637,2,95,96,2018,3,1
9638,2,102,221,2018,2,1
9639,2,104,111,2018,1,4
9640,2,97,99,2018,2,1
9641,2,109,113,2018,0,1
9642,2,110,107,2018,2,0
9643,2,112,101,2018,1,2
9644,2,106,116,2018,2,0
9645,2,230,108,2018,1,0
9646,2,98,105,2018,3,1
9647,2,107,102,2018,0,1
9648,2,116,97,2018,2,0
9649,2,108,95,2018,0,2
9650,2,101,230,2018,1,3
9651,2,96,110,2018,1,0
9652,2,111,109,2018,3,1
9653,2,105,104,2018,2,0
9654,2,221,106,2018,1,2
9655,2,113,112,2018,3,2
9656,2,99,98,2018,0,2
9657,2,97,113,2018,2,2
9658,2,109,107,2018,1,5
9659,2,110,116,2018,1,1
9660,2,112,108,2018,3,3
9661,2,98,101,2018,1,1
9662,2,230,96,2018,0,2
9663,2,95,221,2018,0,2
9664,2,102,104,2018,0,0
9665,2,99,105,2018,0,3
9666,2,106,111,2018,1,0
9667,2,107,230,2018,3,0
9668,2,116,109,2018,2,1
9669,2,108,98,2018,1,2
9670,2,101,99,2018,2,2
9671,2,96,106,2018,0,3
9672,2,111,102,2018,3,2
9673,2,104,97,2018,2,2
9674,2,221,112,2018,0,3
9675,2,113,110,2018,1,1
9676,2,105,95,2018,1,1
9677,2,97,107,2018,1,2
9678,2,109,104,2018,0,2
9679,2,110,95,2018,1,1
9680,2,106,101,2018,5,0
9681,2,98,116,2018,3,1
9682,2,96,221,2018,4,1
9683,2,105,108,2018,5,1
9684,2,230,112,2018,0,0
9685,2,102,113,2018,1,4
9686,2,99,111,2018,0,1
9687,2,107,106,2018,4,1
9688,2,109,97,2018,2,2
9689,2,108,99,2018,2,1
9690,2,112,110,2018,1,1
9691,2,101,105,2018,1,2
9692,2,95,102,2018,4,1
9693,2,104,96,2018,1,1
9694,2,221,116,2018,2,2
9695,2,113,230,2018,1,2
9696,2,111,98,2018,0,2
9697,2,97,110,2018,0,0
9698,2,116,113,2018,0,0
9699,2,108,107,2018,3,2
9700,2,101,102,2018,1,1
9701,2,106,112,2018,3,0
9702,2,98,221,2018,2,0
9703,2,96,111,2018,1,1
9704,2,105,109,2018,0,0
9705,2,230,104,2018,2,1
9706,2,99,95,2018,1,0
9707,2,107,105,2018,1,2
9708,2,109,96,2018,1,1
9709,2,110,98,2018,0,3
9710,2,112,116,2018,1,1
9711,2,111,230,2018,2,1
9712,2,102,97,2018,4,1
9713,2,104,99,2018,0,0
9714,2,221,108,2018,2,2
9715,2,113,101,2018,2,1
9716,2,95,106,2018,2,2
9717,2,98,106,2018,1,0
9718,2,96,102,2018,2,2
9719,2,111,113,2018,0,0
9720,2,105,112,2018,4,0
9721,2,230,109,2018,1,1
9722,2,104,110,2018,3,3
9723,2,99,107,2018,1,3
9724,2,116,95,2018,2,2
9725,2,108,97,2018,2,1
9726,2,101,221,2018,1,1
9727,2,113,98,2018,0,1
9728,2,107,96,2018,1,0
9729,2,97,111,2018,0,0
9730,2,116,105,2018,0,1
9731,2,110,108,2018,3,1
9732,2,112,104,2018,0,2
9733,2,106,99,2018,1,0
9734,2,95,101,2018,3,2
9735,2,102,230,2018,2,0
9736,2,221,109,2018,0,0
9737,2,96,116,2018,3,1
9738,2,111,110,2018,0,1
9739,2,105,221,2018,1,0
9740,2,230,97,2018,0,0
9741,2,104,113,2018,1,1
9742,2,99,112,2018,1,1
9743,2,109,106,2018,1,1
9744,2,108,102,2018,2,4
9745,2,101,107,2018,3,1
9746,2,98,95,2018,1,0
9747,2,107,98,2018,2,2
9748,2,97,96,2018,0,2
9749,2,116,101,2018,1,0
9750,2,110,230,2018,0,1
9751,2,112,111,2018,0,0
9752,2,106,105,2018,1,0
9753,2,95,104,2018,3,1
9754,2,102,109,2018,2,0
9755,2,221,99,2018,0,0
9756,2,113,108,2018,3,0
9757,2,109,112,2018,1,0
9758,2,108,106,2018,0,1
9759,2,101,110,2018,0,0
9760,2,98,102,2018,2,1
9761,2,96,113,2018,1,1
9762,2,111,221,2018,2,1
9763,2,105,97,2018,3,2
9764,2,230,95,2018,0,2
9765,2,104,107,2018,2,6
9766,2,99,116,2018,2,0
9767,2,116,108,2019,2,2
9768,2,110,102,2019,3,3
9769,2,112,107,2019,0,5
9770,2,101,111,2019,0,2
9771,2,106,104,2019,0,0
9772,2,98,109,2019,3,0
9773,2,105,96,2019,2,1
9774,2,95,113,2019,3,2
9775,2,221,97,2019,1,1
9776,2,99,230,2019,1,2
9777,2,111,105,2019,0,0
9778,2,230,221,2019,2,3
9779,2,102,99,2019,4,0
9780,2,104,116,2019,3,0
9781,2,113,106,2019,1,0
9782,2,107,95,2019,3,3
9783,2,97,112,2019,0,4
9784,2,109,110,2019,3,4
9785,2,108,101,2019,1,3
9786,2,96,98,2019,1,2
9787,2,221,113,2019,0,0
9788,2,99,110,2019,1,1
9789,2,116,107,2019,0,1
9790,2,108,109,2019,2,2
9791,2,112,96,2019,0,1
9792,2,101,104,2019,1,1
9793,2,106,97,2019,0,1
9794,2,98,230,2019,3,3
9795,2,105,102,2019,3,0
9796,2,95,111,2019,1,1
9797,2,107,221,2019,2,1
9798,2,97,101,2019,1,1
9799,2,109,95,2019,0,3
9800,2,110,105,2019,0,0
9801,2,96,108,2019,1,0
9802,2,111,116,2019,3,0
9803,2,230,106,2019,0,1
9804,2,102,112,2019,0,1
9805,2,104,98,2019,0,3
9806,2,113,99,2019,1,0
9807,2,107,111,2019,1,3
9808,2,116,230,2019,2,1
9809,2,108,104,2019,3,0
9810,2,101,96,2019,2,1
9811,2,106,102,2019,2,1
9812,2,98,112,2019,3,0
9813,2,105,113,2019,0,0
9814,2,95,97,2019,2,1
9815,2,221,110,2019,1,4
9816,2,99,109,2019,1,0
9817,2,97,98,2019,0,1
9818,2,109,101,2019,0,0
9819,2,110,106,2019,3,3
9820,2,112,95,2019,2,3
9821,2,96,99,2019,2,0
9822,2,111,108,2019,3,0
9823,2,230,105,2019,0,4
9824,2,102,116,2019,1,0
9825,2,104,221,2019,1,1
9826,2,113,107,2019,2,0
9827,2,221,102,2019,1,2
9828,2,113,109,2019,3,0
9829,2,99,97,2019,2,1
9830,2,107,110,2019,3,1
9831,2,116,106,2019,2,1
9832,2,108,230,2019,3,3
9833,2,101,112,2019,0,0
9834,2,96,95,2019,3,0
9835,2,111,104,2019,1,0
9836,2,105,98,2019,1,2
9837,2,97,116,2019,2,0
9838,2,109,111,2019,1,2
9839,2,110,96,2019,1,1
9840,2,112,113,2019,1,2
9841,2,106,221,2019,2,0
9842,2,98,99,2019,4,1
9843,2,230,101,2019,1,0
9844,2,95,108,2019,2,1
9845,2,102,107,2019,1,2
9846,2,104,105,2019,1,1
9847,2,107,109,2019,1,1
9848,2,116,110,2019,2,1
9849,2,108,112,2019,2,1
9850,2,101,98,2019,2,0
9851,2,96,230,2019,4,1
9852,2,105,99,2019,4,2
9853,2,104,102,2019,3,5
9854,2,221,95,2019,2,1
9855,2,113,97,2019,2,3
9856,2,111,106,2019,2,3
9857,2,97,104,2019,2,1
9858,2,109,116,2019,0,3
9859,2,110,113,2019,1,1
9860,2,112,221,2019,0,1
9861,2,106,96,2019,0,1
9862,2,98,108,2019,1,0
9863,2,230,107,2019,1,3
9864,2,102,111,2019,1,0
9865,2,99,101,2019,2,0
9866,2,95,105,2019,1,4
9867,2,107,97,2019,4,1
9868,2,116,98,2019,0,2
9869,2,108,105,2019,2,1
9870,2,112,230,2019,3,2
9871,2,101,106,2019,0,4
9872,2,111,99,2019,1,1
9873,2,95,110,2019,2,2
9874,2,104,109,2019,4,0
9875,2,221,96,2019,1,0
9876,2,113,102,2019,2,1
9877,2,97,109,2019,3,0
9878,2,116,221,2019,2,1
9879,2,110,112,2019,0,1
9880,2,106,107,2019,0,0
9881,2,96,104,2019,2,2
9882,2,105,101,2019,1,1
9883,2,230,113,2019,0,0
9884,2,102,95,2019,0,1
9885,2,99,108,2019,3,2
9886,2,98,111,2019,2,1
9887,2,107,108,2019,0,0
9888,2,109,105,2019,1,3
9889,2,110,97,2019,0,0
9890,2,112,106,2019,1,3
9891,2,111,96,2019,1,0
9892,2,95,99,2019,1,0
9893,2,102,101,2019,2,0
9894,2,104,230,2019,0,0
9895,2,221,98,2019,2,1
9896,2,113,116,2019,1,1
9897,2,97,102,2019,3,0
9898,2,116,112,2019,1,0
9899,2,108,221,2019,2,4
9900,2,101,113,2019,0,1
9901,2,98,110,2019,2,1
9902,2,96,109,2019,1,2
9903,2,105,107,2019,1,2
9904,2,230,111,2019,1,1
9905,2,99,104,2019,1,1
9906,2,106,95,2019,1,1
9907,2,106,98,2019,1,1
9908,2,95,116,2019,3,0
9909,2,102,96,2019,1,2
9910,2,221,101,2019,1,1
9911,2,113,111,2019,2,0
9912,2,107,99,2019,2,0
9913,2,97,108,2019,3,1
9914,2,109,230,2019,1,1
9915,2,110,104,2019,0,1
9916,2,112,105,2019,0,2
9917,2,109,221,2019,0,4
9918,2,108,110,2019,1,0
9919,2,101,95,2019,1,1
9920,2,104,112,2019,2,2
9921,2,99,106,2019,0,0
9922,2,98,113,2019,1,1
9923,2,96,107,2019,1,3
9924,2,111,97,2019,2,1
9925,2,105,116,2019,2,1
9926,2,230,102,2019,3,3
9927,2,113,104,2019,3,2
9928,2,221,105,2019,1,2
9929,2,102,108,2019,1,2
9930,2,107,101,2019,2,1
9931,2,97,230,2019,4,1
9932,2,116,96,2019,1,2
9933,2,110,111,2019,0,1
9934,2,112,99,2019,1,3
9935,2,106,109,2019,2,0
9936,2,95,98,2019,2,0
9937,2,109,102,2019,0,0
9938,2,108,113,2019,4,1
9939,2,101,116,2019,1,1
9940,2,98,107,2019,1,1
9941,2,96,97,2019,3,3
9942,2,111,112,2019,2,0
9943,2,230,110,2019,1,0
9944,2,104,95,2019,0,0
9945,2,99,221,2019,3,2
9946,2,105,106,2019,4,1
9947,2,107,104,2019,3,1
9948,2,97,105,2019,3,2
9949,2,116,99,2019,1,2
9950,2,110,101,2019,0,0
9951,2,112,109,2019,0,0
9952,2,106,108,2019,2,1
9953,2,95,230,2019,2,1
9954,2,102,98,2019,2,0
9955,2,221,111,2019,2,3
9956,2,113,96,2019,3,1
9957,4,223,231,2018,0,0
9958,4,153,151,2018,0,3
9959,4,152,141,2018,1,1
9960,4,154,140,2018,1,2
9961,4,148,158,2018,3,0
9962,4,156,232,2018,1,2
9963,4,145,138,2018,1,4
9964,4,150,142,2018,2,0
9965,4,146,143,2018,1,1
9966,4,147,159,2018,2,1
9967,4,142,156,2018,2,0
9968,4,159,140,2018,2,2
9969,4,158,153,2018,0,0
9970,4,143,145,2018,1,0
9971,4,231,148,2018,0,1
9972,4,141,146,2018,2,0
9973,4,138,154,2018,0,0
9974,4,223,150,2018,1,4
9975,4,151,152,2018,1,2
9976,4,147,232,2018,2,2
9977,4,142,231,2018,0,0
9978,4,156,140,2018,2,1
9979,4,154,223,2018,0,1
9980,4,152,143,2018,2,0
9981,4,145,147,2018,1,1
9982,4,150,159,2018,4,1
9983,4,151,146,2018,2,2
9984,4,158,141,2018,2,1
9985,4,148,232,2018,8,2
9986,4,153,138,2018,1,0
9987,4,232,145,2018,0,1
9988,4,143,156,2018,1,1
9989,4,140,148,2018,1,2
9990,4,146,153,2018,0,0
9991,4,147,150,2018,1,1
9992,4,159,154,2018,0,1
9993,4,141,151,2018,1,0
9994,4,231,158,2018,0,1
9995,4,138,142,2018,0,2
9996,4,223,152,2018,3,2
9997,4,148,223,2018,2,2
9998,4,150,141,2018,1,0
9999,4,142,143,2018,0,2
10000,4,153,147,2018,2,2
10001,4,145,158,2018,1,5
10002,4,151,138,2018,2,6
10003,4,232,140,2018,0,1
10004,4,156,159,2018,1,0
10005,4,152,231,2018,3,3
10006,4,154,146,2018,0,0
10007,4,158,142,2018,1,1
10008,4,140,145,2018,2,2
10009,4,231,151,2018,2,1
10010,4,141,156,2018,1,0
10011,4,146,152,2018,1,1
10012,4,223,153,2018,0,1
10013,4,159,148,2018,2,1
10014,4,143,232,2018,3,0
10015,4,147,154,2018,0,3
10016,4,138,150,2018,3,0
10017,4,153,159,2018,1,0
10018,4,232,223,2018,1,1
10019,4,145,141,2018,2,2
10020,4,148,147,2018,1,1
10021,4,151,158,2018,2,1
10022,4,150,143,2018,0,0
10023,4,140,146,2018,0,1
10024,4,156,138,2018,1,3
10025,4,152,142,2018,1,1
10026,4,154,231,2018,0,1
10027,4,158,150,2018,1,0
10028,4,223,156,2018,2,3
10029,4,138,152,2018,2,1
10030,4,146,148,2018,1,1
10031,4,159,145,2018,1,0
10032,4,142,151,2018,0,1
10033,4,141,154,2018,3,1
10034,4,143,153,2018,1,0
10035,4,147,140,2018,1,3
10036,4,231,232,2018,1,0
10037,4,148,138,2018,4,2
10038,4,146,159,2018,1,1
10039,4,140,223,2018,0,0
10040,4,145,142,2018,1,2
10041,4,232,141,2018,0,2
10042,4,154,143,2018,1,1
10043,4,156,147,2018,1,1
10044,4,152,158,2018,0,1
10045,4,153,231,2018,0,1
10046,4,150,151,2018,1,2
10047,4,148,150,2018,5,1
10048,4,138,232,2018,2,1
10049,4,231,141,2018,1,1
10050,4,142,153,2018,2,0
10051,4,223,145,2018,2,1
10052,4,152,156,2018,4,0
10053,4,143,140,2018,2,0
10054,4,147,146,2018,0,0
10055,4,158,154,2018,2,1
10056,4,151,159,2018,2,0
10057,4,153,152,2018,3,3
10058,4,146,223,2018,0,1
10059,4,232,142,2018,1,1
10060,4,145,148,2018,2,3
10061,4,159,143,2018,1,1
10062,4,141,147,2018,1,0
10063,4,156,158,2018,2,1
10064,4,140,138,2018,0,0
10065,4,150,231,2018,2,0
10066,4,154,151,2018,1,1
10067,4,158,232,2018,2,1
10068,4,231,156,2018,0,0
10069,4,143,147,2018,3,2
10070,4,145,154,2018,2,2
10071,4,151,140,2018,1,3
10072,4,223,159,2018,0,0
10073,4,142,146,2018,0,1
10074,4,152,150,2018,2,4
10075,4,148,153,2018,3,4
10076,4,138,141,2018,2,1
10077,4,143,148,2018,1,1
10078,4,140,152,2018,2,1
10079,4,154,153,2018,2,1
10080,4,159,158,2018,1,0
10081,4,138,231,2018,1,0
10082,4,232,151,2018,2,2
10083,4,141,223,2018,1,3
10084,4,156,150,2018,3,0
10085,4,147,142,2018,1,1
10086,4,146,145,2018,3,0
10087,4,158,138,2018,1,1
10088,4,142,141,2018,3,0
10089,4,145,156,2018,1,0
